100498;zoom in
130343;zoom in
60762;thumbs down
57801;swing hand
48306;thumbs up
102451;thumbs up
36169;thumbs up
15429;swipe left
25315;zoom in
18931;thumbs up
22184;thumbs down
42054;swipe down
89831;zoom in
112036;thumbs down
32754;swipe down
12877;swipe up
47086;thumbs up
132650;thumbs up
44405;zoom out
124258;type
44711;swing hand
34811;type
2340;stop
41841;swipe down
121718;thumbs down
95871;stop
134856;swing hand
102412;type
75466;stop
15248;type
89031;zoom in
97683;swipe up
25100;thumbs up
3452;swipe left
20894;swing hand
127843;swipe down
49469;swipe up
21598;swipe up
109777;zoom out
130832;zoom in
125940;thumbs up
876;stop
47572;no gesture
2912;zoom out
95740;swing hand
63130;thumbs down
78641;type
121154;swipe down
7785;swing hand
33366;thumbs down
96410;swing hand
130848;no gesture
10185;thumbs up
147247;zoom in
73495;swipe left
25505;swipe up
25977;type
139405;stop
86811;zoom out
8671;swipe up
91312;swipe down
14299;no gesture
17617;zoom in
65499;swipe left
131313;swipe right
114470;swipe down
77631;stop
7170;thumbs down
80148;swipe right
37053;swing hand
47344;thumbs up
7050;zoom out
10598;type
117454;no gesture
146793;swipe left
70911;stop
64275;swipe up
87425;type
51882;swipe left
81824;no gesture
97762;thumbs down
84426;swipe down
26362;zoom in
41450;stop
131026;swing hand
108586;zoom out
26281;type
112475;thumbs up
124251;type
35445;zoom in
64346;zoom in
84764;swipe right
123598;zoom out
1393;no gesture
139553;zoom in
40388;swipe left
126086;thumbs down
20963;zoom out
31738;swipe right
81599;swing hand
99763;type
47219;zoom in
128353;thumbs up
16367;zoom in
96542;thumbs down
27945;swipe right
114317;type
18229;thumbs down
114126;stop
19105;thumbs up
105716;swipe down
91465;swipe right
116498;swipe left
80302;zoom out
94634;stop
82435;thumbs up
39817;swipe up
96853;type
145167;type
29430;zoom out
60055;swing hand
136169;swipe down
95389;type
20597;swipe right
37976;zoom in
112499;thumbs up
143053;thumbs up
20768;no gesture
46542;zoom out
50265;swipe right
25820;thumbs down
27049;swing hand
95462;thumbs up
12937;swipe up
2149;swing hand
81651;swipe left
87883;type
56376;stop
5684;swipe down
143729;swipe left
57259;swipe up
98114;swing hand
128004;no gesture
10773;swing hand
40717;stop
119948;swipe left
105451;thumbs down
57946;stop
65988;type
111293;thumbs down
69894;swipe right
10082;swipe up
108595;thumbs up
67530;stop
63180;type
97888;zoom out
74775;no gesture
41944;zoom out
93303;swipe left
145406;zoom out
106490;thumbs up
2413;swing hand
91524;stop
92666;swing hand
72465;swipe right
62813;zoom in
128609;swipe up
126435;zoom out
26042;zoom out
122157;swipe down
58382;swipe right
61068;thumbs up
112539;no gesture
141002;thumbs up
2161;swipe up
140156;type
38811;swipe down
145958;zoom in
104774;no gesture
39229;swipe down
18901;swing hand
80494;no gesture
132368;swipe up
94413;zoom out
119600;zoom in
84618;swipe up
110469;swipe left
32730;zoom in
66114;zoom out
138437;swipe down
144583;swipe left
13359;thumbs up
5818;stop
55315;no gesture
33828;zoom in
56602;swing hand
120782;stop
114451;no gesture
38949;swipe right
34529;thumbs down
63036;swipe left
49399;no gesture
129938;type
70722;swipe down
76795;swipe down
142561;thumbs up
25144;no gesture
143158;swipe left
80103;thumbs up
70759;zoom in
57464;zoom out
90624;swing hand
137582;swipe right
114335;zoom out
33658;no gesture
53108;swipe left
19982;type
27593;swipe right
106386;type
2923;no gesture
4093;swipe up
146317;swipe right
67115;stop
98292;type
14674;swipe right
71146;swipe up
91086;swipe left
10419;type
1657;stop
101522;swing hand
100596;type
136046;swipe up
72030;swing hand
67303;stop
33635;swing hand
145195;thumbs up
108421;thumbs down
116406;thumbs down
135948;type
123336;swing hand
80145;thumbs up
49661;swing hand
146855;no gesture
122433;zoom out
119824;zoom in
54964;thumbs down
42484;swipe down
16764;no gesture
146228;no gesture
119370;swipe right
61814;swipe right
56251;zoom out
21160;swipe down
43852;no gesture
10083;zoom out
120138;swipe right
46463;swipe up
13154;zoom out
109081;thumbs down
90562;swipe left
123835;type
144527;swing hand
25272;swipe up
27115;swipe right
39584;swipe down
134464;swipe right
102132;thumbs down
31427;swipe left
107908;no gesture
7888;no gesture
108604;no gesture
38290;thumbs down
47375;swipe left
132131;swipe right
88841;stop
123228;no gesture
102232;thumbs down
44988;zoom in
95179;thumbs down
121003;swipe down
17879;swipe right
131591;type
81072;type
141120;swipe right
65885;zoom in
60676;swing hand
85437;swipe down
64355;thumbs up
126750;swipe down
28624;thumbs down
74581;swipe left
31044;thumbs up
13785;type
90092;zoom out
99901;no gesture
2925;thumbs down
25695;swipe left
58915;no gesture
113120;swipe up
70376;type
112376;type
127217;swing hand
75935;no gesture
85551;thumbs up
112877;no gesture
18793;swipe left
85535;swing hand
81785;swipe up
64428;stop
45501;thumbs down
141820;zoom in
119975;zoom in
11762;zoom in
39776;swipe right
5751;zoom out
12187;zoom in
64929;thumbs down
72894;zoom out
111459;stop
23099;swipe down
17726;swipe down
2466;swipe up
127323;swipe right
81827;type
124939;swipe up
74703;thumbs down
546;type
132944;no gesture
128243;type
105074;thumbs down
18605;thumbs down
50587;stop
73339;swipe left
74727;swipe up
40860;swipe up
67201;zoom in
81247;swipe left
76936;swing hand
140478;thumbs down
103552;swipe right
115808;zoom in
127928;stop
123467;zoom out
130005;stop
47095;swipe down
98162;zoom out
641;stop
11119;swipe up
148074;type
17177;swipe up
66117;swing hand
66755;zoom out
129551;thumbs up
61779;type
29331;zoom out
639;zoom out
1048;zoom out
24056;zoom out
21651;no gesture
101693;swing hand
41599;zoom out
100734;type
116755;no gesture
115513;swipe up
70255;no gesture
83196;no gesture
128814;swipe left
128898;zoom out
14143;zoom in
76313;swing hand
59627;swipe down
120598;swing hand
44072;type
15425;thumbs down
79306;zoom in
118025;thumbs down
53335;stop
30677;no gesture
53955;swipe down
143634;swipe right
92906;type
80704;thumbs up
69661;thumbs down
9099;zoom in
146147;thumbs up
111528;swipe down
88183;no gesture
116423;thumbs down
123281;thumbs down
16518;stop
65556;zoom in
5895;stop
101560;zoom out
111059;thumbs down
35328;swipe left
34773;zoom out
3893;thumbs up
77535;swipe up
143403;swing hand
12736;type
17069;type
71037;zoom in
94806;stop
14205;zoom in
124730;swipe right
110196;no gesture
127999;type
63710;zoom out
15885;swipe right
88275;zoom in
15777;stop
105217;thumbs down
35946;type
26965;swipe left
137079;thumbs up
91661;stop
46016;swing hand
74989;type
64309;swipe right
79422;swipe up
99523;swipe right
44725;thumbs up
16102;zoom out
98681;swipe up
11950;zoom in
11245;no gesture
132812;zoom out
83011;swipe left
26516;type
128640;type
63375;swing hand
110991;swipe left
65381;zoom in
31678;swipe left
141502;zoom out
147726;zoom out
125128;swipe left
107174;swipe left
15452;thumbs down
113440;swing hand
41962;swipe up
70810;no gesture
115317;swipe up
114862;swing hand
66574;zoom out
89599;swipe left
83884;zoom in
9316;zoom in
34432;swing hand
109709;thumbs down
133538;stop
84909;swipe right
15549;zoom out
91298;zoom in
28689;swipe right
41712;no gesture
22596;no gesture
49856;swipe down
53367;zoom out
103328;zoom out
19944;zoom in
84500;thumbs down
29411;swipe down
47595;zoom out
67881;stop
39123;swipe up
95980;no gesture
35175;swing hand
132137;type
85053;swipe down
94269;zoom in
41111;thumbs up
116710;zoom in
46794;type
128711;thumbs down
40436;stop
292;zoom out
134446;stop
43311;thumbs down
73182;type
128383;thumbs down
131247;thumbs down
26742;swipe down
116749;thumbs down
20999;swing hand
67616;swing hand
137822;swipe down
134283;swipe left
39779;swipe right
112887;stop
102688;thumbs down
9028;swipe right
130015;swipe right
89023;thumbs up
77795;zoom in
48591;type
74543;no gesture
45368;zoom out
45817;swipe up
21589;swipe up
13676;thumbs down
46959;thumbs up
121502;swipe left
124076;swipe up
73240;no gesture
63725;swipe left
12100;thumbs up
26820;swing hand
80625;thumbs down
94110;swipe left
6939;swipe left
99853;swipe right
126009;stop
51241;swipe right
3415;swipe left
131724;swipe right
70079;zoom out
15899;type
94156;swipe left
43619;thumbs down
80205;stop
4158;thumbs up
126394;thumbs up
137225;zoom out
115430;swipe left
642;zoom out
53154;zoom out
123685;type
88341;no gesture
106555;swing hand
33431;swipe down
60520;zoom out
145387;swing hand
116529;swipe down
56854;thumbs up
28188;thumbs down
66907;swing hand
104060;swing hand
136150;swipe down
42272;zoom in
4977;swing hand
79403;swipe down
118754;swing hand
34741;swipe right
75934;swipe down
39387;stop
100783;thumbs down
21514;no gesture
125637;stop
120299;stop
132499;thumbs down
118873;stop
110279;no gesture
82106;thumbs up
65621;swing hand
2865;type
91304;swipe up
1050;swipe right
127114;swipe left
59926;thumbs down
67258;thumbs up
80584;swipe left
118989;stop
133606;thumbs up
13702;zoom in
127865;no gesture
76338;swing hand
95515;type
58969;thumbs up
105702;no gesture
3653;thumbs up
75958;swipe left
134073;thumbs down
143864;zoom out
60730;thumbs up
46147;zoom out
87637;type
147445;swipe right
12871;stop
54923;swipe right
61391;swipe left
6130;thumbs down
1928;thumbs down
50445;swipe up
123001;swipe up
103466;zoom out
49719;zoom in
36426;thumbs up
37208;stop
63220;thumbs up
40192;thumbs down
116584;swing hand
21906;zoom out
79266;swipe left
4863;swing hand
109243;swing hand
4108;type
103716;type
122776;swipe right
132640;swing hand
92478;swipe right
115494;thumbs up
72849;swipe left
56763;swipe left
103555;swing hand
120293;thumbs down
32023;thumbs up
142300;thumbs down
75220;swipe down
67057;swipe left
117989;swipe down
33161;swipe up
1760;zoom out
5284;zoom in
67288;type
35765;swing hand
19818;swipe right
66193;thumbs up
9496;type
40961;swipe up
35439;zoom out
83568;stop
87984;swipe right
132270;swing hand
40792;no gesture
46929;zoom out
110079;swipe down
114800;stop
122283;swipe left
86501;swipe up
41529;thumbs down
36073;swipe right
59819;stop
92080;zoom in
116434;zoom out
63478;type
15660;swipe right
114756;thumbs down
122790;thumbs down
81649;thumbs up
66884;swipe up
57543;thumbs down
118371;swipe up
68184;swing hand
116013;type
97694;swipe right
98863;zoom out
122690;type
67688;thumbs down
129172;stop
131478;swipe down
106921;swipe up
29690;swipe left
110589;zoom out
111254;no gesture
80940;stop
80398;swipe down
38484;zoom out
56737;swipe right
124294;type
34415;stop
72152;thumbs down
11329;swing hand
134297;stop
27131;stop
81507;type
50366;zoom in
125080;thumbs up
114611;thumbs up
76482;swipe right
54121;zoom out
2301;no gesture
49491;thumbs up
61973;zoom in
50747;swipe left
96907;swipe up
136491;thumbs down
123349;no gesture
120016;no gesture
125382;thumbs up
29205;swipe left
26778;no gesture
98324;type
109998;swing hand
51752;swipe right
122831;no gesture
138613;zoom in
7169;swing hand
138188;no gesture
144236;swipe left
63909;swing hand
18703;swipe up
69836;stop
36590;stop
52367;zoom out
52127;swipe up
22980;zoom in
89507;swipe left
98007;swipe up
140686;thumbs up
70061;zoom out
61827;zoom in
91132;stop
73173;swipe left
23668;swipe down
124483;zoom in
56434;thumbs down
8803;swing hand
141398;swipe left
139068;thumbs down
43495;zoom out
16410;swipe left
33493;zoom in
37908;zoom in
51064;swipe left
35080;no gesture
46072;swipe down
90089;type
110948;stop
131890;zoom in
59550;thumbs down
110658;swing hand
11830;swipe down
77583;swipe right
86813;stop
16863;zoom out
127255;swipe left
138814;swipe right
128219;swipe left
38901;thumbs up
17090;thumbs up
143612;thumbs down
129358;swipe right
77140;type
70990;swipe up
2059;zoom in
143911;thumbs down
109433;swipe up
123577;zoom in
139403;swipe right
47931;swipe up
136826;swipe up
78145;stop
67961;type
147697;thumbs down
123193;swipe down
38722;type
109921;swipe right
143101;swipe right
82561;zoom in
51521;swipe left
74953;zoom in
34790;stop
118347;zoom out
26752;zoom out
17477;type
127754;swipe right
133416;thumbs down
94611;swing hand
79088;stop
144563;zoom out
28610;swing hand
62489;swipe left
54705;zoom out
11101;thumbs down
139604;swipe up
22945;type
50424;zoom in
18582;zoom in
59615;thumbs down
110045;swipe up
95617;stop
118006;no gesture
71793;type
41234;swing hand
110154;swipe left
98772;zoom out
19859;swipe up
71165;swing hand
122697;thumbs up
129810;swipe down
87926;swipe right
12972;zoom out
66869;swipe down
53766;swing hand
130628;thumbs down
85982;swipe up
125134;stop
73065;swipe up
124131;swipe down
38377;swipe left
2499;thumbs down
144532;swipe down
102514;no gesture
16828;zoom out
109979;type
76203;thumbs up
45374;swing hand
35280;zoom in
54859;thumbs up
138779;swipe right
27434;swipe right
103438;zoom out
17278;no gesture
142784;thumbs up
110774;type
79327;swing hand
123627;swipe up
114710;zoom out
83395;swipe right
93286;thumbs up
75847;zoom in
147220;swipe up
65101;thumbs down
144729;swipe up
8883;zoom in
38052;swing hand
9540;thumbs down
38312;swipe left
106307;swipe down
109054;stop
145868;swipe left
53574;thumbs down
71045;stop
26507;zoom in
66619;type
91752;swipe up
60223;swipe up
144956;swipe right
64112;swipe right
56927;zoom in
32854;type
74995;thumbs up
19586;swing hand
94131;no gesture
22983;swing hand
107531;type
76354;zoom out
111641;thumbs up
137820;no gesture
21597;thumbs up
78368;swipe up
60288;swing hand
25049;stop
28691;swipe left
76083;zoom out
44435;swipe down
77220;thumbs down
117247;swing hand
17156;zoom in
54767;type
59936;swing hand
42602;swipe down
75759;stop
106853;thumbs up
60234;swipe up
81195;stop
37611;swipe up
104863;swipe down
134415;swing hand
25677;thumbs up
13343;thumbs down
122444;swipe down
33542;thumbs down
103005;swipe up
113693;zoom out
75595;zoom in
51781;no gesture
72125;stop
128979;swipe up
106371;swipe down
129508;zoom out
46928;thumbs up
123945;thumbs up
85566;swipe up
26202;thumbs up
134099;type
119903;zoom in
142435;zoom out
30631;zoom out
116223;zoom out
139338;thumbs up
26902;thumbs down
132862;thumbs up
1292;swipe down
112777;no gesture
86;thumbs up
73669;swing hand
103352;stop
143473;zoom in
43201;thumbs up
55628;thumbs up
4201;swipe right
62058;swipe down
51467;zoom in
137821;zoom out
79552;no gesture
97552;thumbs up
49230;type
138823;swipe up
100328;swing hand
26363;swipe up
105686;swipe down
87990;no gesture
128888;stop
10682;type
7067;zoom in
90431;type
11487;swipe down
123604;zoom out
66344;type
5229;swing hand
51570;zoom in
76189;type
48280;type
25583;swipe left
27827;thumbs down
58397;swipe down
67654;swipe left
125829;swipe left
123666;swipe right
107162;swipe left
73789;thumbs up
90455;thumbs down
81646;swipe left
128199;swipe up
89362;swipe left
147034;swipe up
81421;type
9566;swipe left
111192;swipe right
120892;thumbs down
134281;zoom out
3121;swipe left
903;type
134971;swipe left
33867;swipe up
136188;stop
68451;no gesture
91895;swipe up
107261;stop
36152;swipe up
49336;swipe up
49164;thumbs up
81122;thumbs up
60783;swipe right
77527;thumbs up
89281;swing hand
58981;swipe left
116213;thumbs up
101040;swipe left
69062;swipe right
124485;thumbs up
47162;swing hand
124473;thumbs up
58160;thumbs down
73432;thumbs down
20329;no gesture
138816;swipe left
99326;thumbs down
60169;swipe right
25452;no gesture
19618;swipe down
127442;stop
144203;no gesture
31887;swing hand
131068;swipe up
78202;swing hand
75494;thumbs up
53169;swipe up
27538;zoom out
16696;swipe right
60306;swing hand
102101;swipe down
33620;thumbs down
102184;swipe left
85806;swipe up
115307;no gesture
144825;type
70368;swipe left
56897;stop
3411;no gesture
43362;zoom out
29529;thumbs down
118750;swing hand
57937;swipe up
143098;no gesture
41473;zoom in
66090;zoom in
106831;no gesture
102375;zoom out
96912;swipe right
11622;zoom out
90244;swipe up
7782;thumbs up
62260;zoom in
122632;thumbs up
121795;thumbs down
138640;swipe up
122645;stop
32672;stop
38761;swing hand
30935;type
108463;swipe left
147548;swipe down
100883;swipe right
110074;thumbs down
92499;stop
139039;swipe down
57531;swipe down
113158;type
44067;swing hand
18707;swing hand
95310;thumbs up
26384;zoom in
59042;swipe up
125831;zoom out
144263;swipe left
40513;swipe up
4003;swipe up
113801;swipe up
71686;zoom in
119645;no gesture
50900;swing hand
28361;no gesture
24817;swing hand
75969;zoom in
145602;swipe down
138365;stop
100491;thumbs down
121919;swing hand
121273;swipe up
116608;thumbs up
17173;swipe down
7648;zoom out
74288;no gesture
67837;swing hand
74553;thumbs up
146289;thumbs down
92568;no gesture
958;swing hand
80067;stop
45615;swipe left
102814;swipe down
132798;swipe left
123237;swipe down
71523;swipe down
131040;swipe down
10242;type
68042;swipe up
84880;stop
111977;no gesture
115137;type
101355;swipe down
78440;stop
108709;zoom in
48601;thumbs up
9807;swing hand
63316;swipe up
115408;no gesture
111388;thumbs down
43401;no gesture
49657;swipe up
125062;zoom in
130985;swipe down
20067;swipe left
30821;stop
80165;zoom in
92006;thumbs up
12508;thumbs up
9580;zoom in
5745;swipe up
119057;thumbs down
134229;zoom out
112623;type
3249;swing hand
66136;thumbs up
85953;zoom out
76791;swipe right
123271;swipe down
23675;swipe right
76450;swing hand
128284;thumbs down
29431;zoom in
31014;swipe left
120622;swipe right
136183;swing hand
46512;zoom out
34290;swing hand
81124;swipe left
113485;swipe right
85987;swing hand
72504;no gesture
44726;swipe left
85206;swipe right
8629;swipe down
42791;zoom in
112445;type
96111;swipe down
109763;stop
30447;swipe up
91316;no gesture
123965;zoom in
146643;stop
113239;swing hand
118162;swipe right
70393;swipe left
59493;no gesture
81321;type
122767;stop
145672;swipe left
63465;swipe up
66638;zoom out
31101;thumbs down
125507;stop
92481;no gesture
103744;no gesture
145931;zoom out
51018;thumbs up
41946;thumbs down
120574;zoom out
68824;swipe left
136823;stop
128461;swipe right
30916;thumbs down
67365;no gesture
45727;zoom out
15122;zoom out
82274;stop
52734;no gesture
75278;swipe down
17023;thumbs up
71492;swing hand
74560;thumbs down
126126;no gesture
55969;stop
121377;no gesture
140792;stop
139744;zoom out
100822;swipe down
8036;swipe left
80688;swipe right
145191;swipe left
127341;swipe right
48581;swipe right
75582;zoom in
141849;swipe up
141669;swipe right
57701;thumbs up
91378;zoom in
140848;zoom in
117413;zoom out
121634;zoom in
10024;thumbs up
104955;thumbs down
53489;swipe up
121524;type
67948;swipe up
114414;zoom in
17865;type
115223;swipe right
114528;stop
141069;swipe right
102098;stop
93734;swipe left
93941;zoom out
76971;swipe up
80377;type
67897;swing hand
60346;thumbs up
7711;stop
46036;no gesture
125292;swipe up
51811;thumbs down
8848;zoom out
11434;thumbs up
7481;thumbs down
15394;zoom in
95473;no gesture
70169;stop
134872;zoom in
21461;stop
125758;swing hand
23462;swipe up
25474;swing hand
109560;swipe up
12367;swing hand
81902;swipe up
100892;type
36317;swipe right
40072;swipe right
33537;swing hand
133234;swipe left
109299;no gesture
44349;type
101828;swipe up
31700;no gesture
13279;thumbs up
116774;thumbs down
130138;zoom out
66394;stop
19963;swing hand
112044;swipe right
19265;type
38338;swipe down
14565;thumbs up
84222;thumbs up
44081;swipe up
47610;swipe up
131077;thumbs up
39201;no gesture
21842;swipe down
9560;swipe down
48997;swing hand
11305;thumbs down
58439;swipe up
7542;thumbs up
79114;zoom out
59184;thumbs up
20475;stop
68155;swipe right
144159;no gesture
106987;stop
26641;swipe right
73455;swipe right
103097;type
32869;zoom in
18875;stop
142526;swipe left
63553;zoom in
72714;swing hand
35701;no gesture
3152;zoom out
37199;swipe down
118479;thumbs down
132873;stop
78948;type
89183;swing hand
124580;swipe down
77482;swipe up
146740;thumbs up
90896;zoom in
28418;swipe up
99707;swipe left
99558;thumbs down
73304;swipe left
135773;no gesture
1108;thumbs down
21681;zoom in
142736;thumbs down
88424;swipe up
116913;zoom out
143853;thumbs down
4173;swipe left
14262;type
119040;zoom out
67865;no gesture
73302;thumbs up
54493;swipe left
75168;swipe up
102770;swing hand
7387;no gesture
75329;stop
43562;stop
22205;swipe left
90629;swing hand
53982;thumbs down
142447;thumbs up
773;swipe down
116135;thumbs down
26454;stop
135705;swipe up
143763;swipe down
73404;swing hand
15317;thumbs up
27084;no gesture
142522;type
136786;type
117724;thumbs up
38763;thumbs down
38190;thumbs down
71732;no gesture
116222;no gesture
69858;stop
64644;swipe down
65106;swipe down
44859;zoom out
62472;swipe up
47061;zoom out
119828;stop
38785;swipe down
33040;swing hand
75085;swipe down
67237;stop
94995;thumbs down
142105;no gesture
16868;zoom in
120616;zoom out
21035;swipe up
69196;zoom out
99675;swipe up
25242;swipe up
22869;swipe down
85530;type
20671;zoom out
29991;type
120349;swing hand
48106;thumbs down
144086;swipe up
81705;swipe left
7564;swipe up
17848;zoom in
3191;swipe down
10311;swipe down
63967;no gesture
49341;type
109575;zoom out
50295;type
59188;thumbs down
102646;zoom out
93547;no gesture
732;zoom out
136966;type
17552;type
115072;thumbs down
79344;zoom in
44223;swipe down
37150;no gesture
50836;swipe up
107218;thumbs up
147809;zoom in
87239;no gesture
98719;zoom in
52767;type
94175;stop
133708;type
102349;swipe right
21393;zoom in
69578;thumbs down
17008;swipe up
63560;swipe up
72799;thumbs up
109028;swipe left
141257;zoom in
76144;zoom in
51046;swipe right
129061;thumbs up
76781;swipe right
83586;thumbs up
100637;no gesture
75460;type
45843;thumbs up
89278;swipe right
87572;no gesture
51922;swipe left
84982;swipe right
1383;no gesture
104061;stop
97980;swipe left
20693;stop
52397;swipe down
3437;zoom in
59340;swipe left
109016;no gesture
109528;zoom in
88647;zoom out
91124;zoom in
25104;no gesture
146233;zoom out
144246;stop
35713;thumbs down
27624;thumbs up
12970;type
95556;thumbs down
2943;type
114992;no gesture
91551;swipe up
12468;thumbs down
89190;zoom out
42796;thumbs up
74300;swipe down
74046;swipe right
121765;zoom in
123120;zoom out
124280;swipe down
130964;swipe up
11014;swipe left
113770;swipe left
92959;swipe up
135527;zoom out
94761;stop
91092;swipe left
131500;swipe down
120426;stop
4297;swipe left
62261;swipe up
48635;swipe down
51315;swipe left
67541;swipe up
83979;swing hand
58295;type
123590;thumbs up
63599;type
24435;swipe right
42067;no gesture
23956;zoom in
69123;thumbs up
11423;zoom in
54435;swipe left
61035;swipe left
147286;stop
147675;swipe down
111511;swipe down
129514;thumbs down
80123;swipe right
133794;swipe left
25336;swipe left
101660;thumbs down
52831;stop
146934;thumbs up
136118;thumbs down
145823;zoom in
53739;swipe up
84510;no gesture
9858;swing hand
23537;type
38026;swing hand
1920;stop
86496;stop
83762;zoom out
49690;swipe left
60626;swing hand
13347;thumbs down
36411;swipe down
7664;swipe right
136074;no gesture
144265;swipe down
113937;type
141244;swipe down
10656;no gesture
137290;thumbs down
94458;no gesture
81061;swipe right
78696;type
113229;swipe right
125571;swipe up
40922;zoom out
31437;zoom in
144154;stop
121949;thumbs up
12578;swipe down
63565;swing hand
5040;zoom out
95006;swipe left
3308;stop
34536;swipe down
25045;thumbs down
75819;zoom out
111349;zoom in
90986;swing hand
24464;no gesture
135598;swipe right
1643;zoom out
81786;zoom in
133679;swipe down
6495;swipe up
14614;swipe up
136439;swipe up
25506;swipe right
108976;swipe right
5415;zoom out
86459;no gesture
20882;swipe up
23701;swipe up
93206;thumbs down
73388;zoom in
59023;type
29144;thumbs up
108502;zoom in
144648;zoom in
92545;thumbs up
139149;swing hand
30967;swipe right
107124;thumbs up
99359;swipe left
118657;type
82772;type
96494;zoom out
14539;no gesture
128048;swing hand
28886;swipe right
15951;swipe up
48720;swipe left
86129;swing hand
108897;stop
79688;thumbs down
20154;swipe left
98374;swipe up
14820;thumbs up
82571;type
36636;swipe right
96917;thumbs up
79086;stop
37270;zoom in
71099;type
125596;swipe left
78127;type
115632;swipe up
84912;zoom out
96980;swipe up
101623;zoom in
38198;swipe right
21792;zoom out
130825;type
114436;no gesture
128522;stop
88451;thumbs down
145147;swipe left
81004;swipe right
50920;zoom in
31306;swipe down
21110;swipe down
74239;zoom in
59640;type
117831;type
137466;zoom in
90630;thumbs up
12112;thumbs up
116206;no gesture
93940;zoom in
23513;swipe down
42610;swipe down
23561;type
121359;zoom out
98446;zoom out
7858;thumbs down
103948;thumbs up
23758;swipe left
12371;swipe left
77403;no gesture
113309;zoom in
35938;swipe up
49025;thumbs down
68272;stop
127867;zoom in
34932;swipe up
75416;stop
92873;zoom out
81831;swing hand
72833;swipe down
94691;thumbs down
123791;swipe left
37773;swipe down
28197;no gesture
129144;stop
91102;swipe right
127573;swipe right
13650;swipe up
10091;thumbs down
34935;swipe right
71876;swipe down
53698;swing hand
146236;swipe right
137326;swipe left
34535;stop
35307;zoom in
102306;stop
112357;type
117703;swipe up
36412;swing hand
76182;swipe left
30358;swipe down
72958;swing hand
31569;swipe up
13861;type
72367;thumbs down
19984;swipe left
1467;thumbs down
95448;swipe left
110523;no gesture
128502;thumbs up
27592;thumbs down
23811;thumbs down
53825;stop
110167;no gesture
104696;no gesture
15243;no gesture
138842;swipe left
37437;thumbs up
93234;swipe left
160;thumbs down
70262;swipe left
31748;thumbs up
119307;swipe left
134848;zoom in
70974;thumbs down
138421;swipe up
103674;swing hand
96332;swing hand
86077;swing hand
120810;thumbs down
28659;zoom in
71465;swipe down
16157;swipe up
85034;stop
7340;zoom out
48844;swipe up
57336;zoom out
22592;swipe up
106860;thumbs down
122223;no gesture
19027;swipe right
21994;no gesture
54993;swing hand
88636;no gesture
46304;swipe right
116601;type
49204;stop
89718;zoom in
50332;zoom in
65216;swipe up
141684;stop
122013;type
126339;thumbs up
109587;zoom in
52654;zoom out
48548;zoom in
70046;swipe up
64129;stop
114053;zoom out
137307;thumbs down
94890;swipe right
76676;stop
75359;thumbs down
115681;swipe down
105625;thumbs up
121885;swing hand
140019;zoom in
7515;zoom in
91901;swipe up
48606;swipe left
76608;swipe down
77586;swipe down
99654;thumbs down
32760;swipe down
83946;swipe left
130432;swipe down
101977;zoom in
98521;swipe down
138051;stop
83397;zoom out
43758;type
109842;zoom in
17049;type
81901;thumbs up
6625;swipe down
